Timestamp,Voltage,Time
18:12:45.935,2.37,105.935
18:12:45.972,2.36,105.972
18:12:46.038,2.36,106.038
18:12:46.075,2.36,106.075
18:12:46.110,2.36,106.11
18:12:46.178,2.35,106.178
18:12:46.212,2.35,106.212
18:12:46.280,2.35,106.28
18:12:46.315,2.35,106.315
18:12:46.383,2.35,106.383
18:12:46.420,2.35,106.42
18:12:46.458,2.34,106.458
18:12:46.529,2.35,106.529
18:12:46.566,2.35,106.566
18:12:46.641,2.36,106.641
18:12:46.675,2.37,106.675
18:12:46.710,2.38,106.71
18:12:46.781,2.39,106.781
18:12:46.814,2.39,106.814
18:12:46.880,2.39,106.88
18:12:46.914,2.39,106.914
18:12:46.988,2.39,106.988
18:12:47.022,2.38,107.022
18:12:47.060,2.38,107.06
18:12:47.131,2.38,107.131
18:12:47.169,2.38,107.169
18:12:47.240,2.38,107.24
18:12:47.278,2.38,107.278
18:12:47.314,2.38,107.314
18:12:47.387,2.37,107.387
18:12:47.423,2.37,107.423
18:12:47.460,2.37,107.46
18:12:47.528,2.37,107.528
18:12:47.565,2.37,107.565
18:12:47.633,2.37,107.633
18:12:47.667,2.36,107.667
18:12:47.739,2.36,107.739
18:12:47.775,2.37,107.775
18:12:47.810,2.38,107.81
18:12:47.877,2.38,107.877
18:12:47.911,2.39,107.911
18:12:47.980,2.4,107.98
18:12:48.014,2.39,108.014
18:12:48.083,2.39,108.083
18:12:48.117,2.39,108.117
18:12:48.189,2.39,108.189
18:12:48.228,2.39,108.228
18:12:48.262,2.39,108.262
18:12:48.331,2.38,108.331
18:12:48.368,2.38,108.368
18:12:48.439,2.38,108.439
18:12:48.476,2.37,108.476
18:12:48.511,2.37,108.511
18:12:48.582,2.37,108.582
18:12:48.615,2.37,108.615
18:12:48.687,2.37,108.687
18:12:48.721,2.36,108.721
18:12:48.788,2.36,108.788
18:12:48.824,2.35,108.824
18:12:48.859,2.35,108.859
18:12:48.927,2.36,108.927
18:12:48.965,2.36,108.965
18:12:49.033,2.37,109.033
18:12:49.071,2.38,109.071
18:12:49.138,2.38,109.138
18:12:49.174,2.38,109.174
18:12:49.247,2.38,109.247
18:12:49.282,2.37,109.282
18:12:49.316,2.37,109.316
18:12:49.386,2.37,109.386
18:12:49.424,2.37,109.424
18:12:49.494,2.37,109.494
18:12:49.527,2.37,109.527
18:12:49.560,2.37,109.56
18:12:49.631,2.36,109.631
18:12:49.664,2.36,109.664
18:12:49.733,2.36,109.733
18:12:49.772,2.35,109.772
18:12:49.842,2.35,109.842
18:12:49.877,2.35,109.877
18:12:49.947,2.35,109.947
18:12:49.980,2.35,109.98
18:12:50.015,2.35,110.015
18:12:50.084,2.35,110.084
18:12:50.117,2.35,110.117
18:12:50.185,2.36,110.185
18:12:50.218,2.36,110.218
18:12:50.290,2.37,110.29
18:12:50.324,2.38,110.324
18:12:50.397,2.39,110.397
18:12:50.431,2.39,110.431
18:12:50.466,2.39,110.466
18:12:50.533,2.39,110.533
18:12:50.568,2.39,110.568
